# Species	Genes	Alg.-Conn.	GCF_000001405.39_GRCh38.p13_protein.faa	GCF_000002285.3_CanFam3.1_protein.faa	GCF_000181335.3_Felis_catus_9.0_protein.faa	GCF_000464555.1_PanTig1.0_protein.faa	GCF_003709585.1_Aci_jub_2_protein.faa
3	11	0.177	NP_001177989.1,NP_001177990.1,NP_078974.1,XP_011518671.1,XP_011518672.1,XP_011518673.1,XP_024304455.1,XP_024304456.1,XP_024304457.1	*	XP_003993857.1	*	XP_026907232.1
3	11	0.163	NP_996671.1,XP_011542500.1,XP_011542501.1,XP_011542502.1,XP_016856870.1,XP_016856871.1,XP_016856872.1,XP_016856875.1,XP_024303135.1	*	XP_019676989.1	*	XP_026902162.1
4	21	0.116	*	XP_022272183.1,XP_022272191.1,XP_022272190.1,XP_022272189.1,XP_022272188.1,XP_022272187.1,XP_022272186.1,XP_022272185.1,XP_022272184.1,XP_022261705.1,XP_022272182.1,XP_022272181.1,XP_022272180.1,XP_022272179.1,XP_022272178.1,XP_022272177.1,XP_022261706.1	XP_023108612.1,XP_023108613.1	XP_007087693.1	XP_026913905.1
5	31	0.14	NP_001368886.1,XP_011526177.1,XP_011526174.1,NP_002025.2,NP_001369679.1,NP_001369678.1,NP_001369677.1,NP_001369676.1,NP_001369675.1,NP_001369674.1,NP_001369673.1,NP_001368888.1,NP_001368887.1,NP_000140.1,NP_001368885.1,NP_001368884.1,NP_001361669.1,NP_001356434.1,NP_001356433.1,NP_001356431.1,NP_001091110.3,NP_001091109.3,NP_001091108.3,NP_001035791.1,NP_000141.1	XP_003432843.1,XP_022261924.1,XP_022261925.1	XP_023106652.1	XP_015399600.1	XP_026905125.1
4	16	0.16	NP_001353497.1,NP_001353499.1,NP_001353500.1,NP_001353502.1,NP_001353507.1,NP_001353514.1,NP_001353516.1,NP_001353519.1,NP_001353520.1,NP_001353522.1,NP_001353523.1,NP_001353529.1,XP_011538782.1	XP_022268942.1	*	XP_015393652.1	XP_026915866.1
4	16	0.174	NP_001317509.1,NP_001337137.1,NP_683702.1,NP_683703.1,XP_006710386.1,XP_006710387.1,XP_006710388.1,XP_006710389.1,XP_011538905.1,XP_011538906.1,XP_016855708.1,XP_016855709.1,XP_016855710.1	XP_022283631.1	XP_019692559.1	*	XP_026915014.1
2	18	0.108	NP_001254534.1,NP_001254535.1,NP_001254536.1,NP_001339405.1,NP_001339406.1,NP_001339407.1,NP_001339408.1,NP_001339409.1,NP_001339410.1,NP_001339422.1,NP_001339423.1,XP_011517901.1,XP_011517902.1,XP_016871940.1	XP_022267810.1,XP_022267811.1,XP_005637571.1,XP_005637572.1	*	*	*
5	17	0.106	NP_001274671.1,NP_001274672.1,NP_001274679.1,NP_004453.3,NP_001274673.1,NP_001274674.1,NP_001274676.1,NP_001274677.1,NP_001274678.1	XP_534557.2,XP_013963030.1	XP_003984893.3,XP_023108426.1	XP_007097199.1,XP_007097200.1	XP_014928649.1,XP_026925140.1
2	10	0.199	XP_011540934.1,XP_016872734.1	XP_013978300.2,XP_013978301.2,XP_022263221.1,XP_022263223.1,XP_022263225.1,XP_022263227.1,XP_022263229.1,XP_022263230.1	*	*	*
2	10	0.199	XP_011520360.1,XP_011520361.1,XP_011520362.1,XP_011520363.1,XP_011520364.1,XP_011520365.1,XP_016878083.1,XP_016878084.1	XP_022268335.1,XP_022268336.1	*	*	*
2	10	0.2	NP_001340085.1,XP_016861725.1,XP_016861726.1,XP_016861727.1,XP_016861728.1,XP_024309233.1,XP_024309234.1,XP_024309235.1	*	XP_023105620.1,XP_023105621.1	*	*
2	10	0.195	NP_001337893.1,XP_011514913.1,XP_024302725.1,XP_024302726.1,XP_024302727.1,XP_024302728.1,XP_024302729.1,XP_024302730.1	XP_022283298.1,XP_022283299.1	*	*	*
4	23	0.101	XP_016863537.1,XP_024309775.1,XP_024309774.1,XP_024309773.1,XP_024309772.1,XP_024309771.1,XP_024309770.1,XP_024309769.1,XP_024309768.1,XP_024309767.1,XP_024309766.1,XP_024309765.1,XP_024309764.1,NP_001138663.1,XP_024309776.1,XP_024309777.1,XP_024309778.1,XP_024309779.1	XP_022272860.1,XP_022272861.1	*	XP_015398196.1,XP_015398197.1	XP_026915577.1
2	8	0.109	NP_001361428.1,NP_001361430.1,NP_001361431.1,NP_001361432.1,NP_001278957.1,NP_001361429.1	XP_013973109.1,XP_022280852.1	*	*	*
4	8	0.118	NP_001124183.1	*	XP_019690046.1,XP_019690044.1	XP_007093379.1	XP_026908549.1,XP_026908550.1,XP_026908551.1,XP_026908552.1
5	13	0.131	NP_001104262.1,NP_004983.1,NP_001303266.1,NP_001356320.1,NP_001356321.1,NP_001356322.1,NP_001356323.1,XP_011529468.1,XP_024308151.1	XP_022272035.1	XP_023105131.1	XP_015398182.1	XP_026909080.1
4	15	0.119	NP_001135787.1,NP_001135788.1,NP_005565.2,XP_005252978.1,XP_016873216.1,XP_016873217.1,XP_016873218.1,XP_016873219.1,XP_016873220.1,XP_016873221.1,XP_016873222.1	*	XP_023095458.1	XP_007082106.1	XP_026928719.1,XP_026928718.1
5	12	0.13	NP_065393.1,NP_001308788.1,NP_001308789.1,NP_001308790.1,NP_001308791.1,NP_001308792.1,NP_001308833.1,NP_997404.1	XP_022280458.1	XP_019682766.2	XP_007075484.1	XP_026928243.1
5	20	0.15	NP_001316922.1,NP_001316923.1,NP_001368875.1,NP_861456.1,XP_011513676.1,XP_011513677.1,XP_011513685.1,XP_011513687.1,XP_011513688.1,XP_011513690.1,XP_011513691.1,XP_016867650.1,XP_016867652.1,XP_016867653.1,XP_016867654.1,XP_016867655.1	XP_005628791.1	XP_003983008.1	XP_007078642.1	XP_014920561.1
5	15	0.102	NP_060522.3,XP_005256095.1,XP_005256098.2,XP_011521525.1,XP_011521526.1,XP_011521527.1,XP_016878930.1,XP_016878931.1	XP_546837.2	XP_006941781.2,XP_011288521.1	XP_007074958.1,XP_007074959.1	XP_026931975.1,XP_026931976.1
3	10	0.139	*	*	XP_023105381.1,XP_023105382.1,XP_023105383.1,XP_023105384.1,XP_023105385.1,XP_023105386.1,XP_023105388.1,XP_023105389.1	XP_007099266.1	XP_026929492.1
2	10	0.115	NP_996736.1,NP_996735.1,NP_996737.1,XP_016866993.1,XP_016866992.1,XP_011534561.1	*	XP_023109313.1,XP_023109315.1,XP_023109316.1,XP_023109314.1	*	*
3	10	0.183	NP_001078932.1,NP_001078933.1,NP_001078934.1,NP_001078935.1,NP_001078936.1,NP_001078937.1,NP_001078938.1,NP_001193819.1	XP_005631256.1	*	*	XP_014932936.1
3	10	0.192	NP_001229577.1,NP_001309237.1,NP_001309238.1,NP_001361510.1,NP_112210.1,XP_016865948.1,XP_016865949.1,XP_016865951.1	*	XP_019685791.1	*	XP_026896107.1
3	10	0.187	NP_001020278.1,NP_001180424.1,NP_001351975.1,NP_001351976.1,NP_001351977.1,NP_001351978.1,XP_006711176.1,XP_011507363.2	*	XP_023103712.1	*	XP_026904254.1
4	19	0.176	NP_000653.3,NP_001153642.1,NP_001153643.1,NP_001153644.1,NP_001153645.1,NP_001153646.1,NP_001153647.1,NP_001153648.1,NP_001153651.1,NP_001278891.1,XP_006716473.1,XP_011542989.1,XP_011542990.1,XP_011542991.1,XP_016869436.1	*	XP_004001642.2	XP_007097063.1,XP_015399690.1	XP_014929036.2
2	21	0.237	XP_006722899.1,XP_006722900.1,XP_006722901.1,XP_011526475.1,XP_011526476.1	XP_022262944.1,XP_022262945.1,XP_022262946.1,XP_022262947.1,XP_022262948.1,XP_022262949.1,XP_022262950.1,XP_022262951.1,XP_022262952.1,XP_022262953.1,XP_022262954.1,XP_022262955.1,XP_022262956.1,XP_022262957.1,XP_022262958.1,XP_022262959.1	*	*	*
4	7	0.115	NP_001332962.1,NP_116318.2	XP_022282100.1	XP_019686568.1,XP_019686569.1	*	XP_026913017.1,XP_026913018.1
4	11	0.126	NP_001336903.1,NP_001171900.1,NP_001336897.1,NP_001336900.1,NP_001336901.1,NP_001336902.1	XP_005625842.1,XP_022280046.1	XP_019691237.2,XP_019691238.2	*	XP_026926363.1
5	19	0.166	NP_001289959.1,NP_001289960.1,NP_001337686.1,NP_001337687.1,NP_001337688.1,NP_001337694.1,NP_001337695.1,NP_001337696.1,NP_001337697.1,NP_001337698.1,NP_001337699.1,NP_001337700.1,NP_060320.1,XP_016857045.1,XP_024303593.1	XP_850202.1	XP_003989920.1	XP_007092544.1	XP_014925804.1
5	9	0.1	NP_004510.1,NP_001191753.1,XP_006716618.1,XP_011515328.1,XP_016868889.1	XP_532334.3	XP_023104438.1	XP_015393423.1	XP_026919689.1
2	9	0.222	NP_001300989.1,XP_011516695.1	XP_013972573.1,XP_013972574.1,XP_013972579.1,XP_022275847.1,XP_022275853.1,XP_022275863.1,XP_022275871.1	*	*	*
5	9	0.103	NP_003692.1,NP_143026.1,XP_011533582.1,XP_016876291.1,XP_016876292.1	XP_851765.1	XP_023107641.1	XP_007085432.1	XP_026920710.1
2	9	0.222	NP_001342448.1,NP_001342451.1,XP_024308082.1,XP_024308083.1,XP_024308084.1,XP_024308091.1,XP_024308092.1	*	*	*	XP_026910551.1,XP_026910552.1
5	9	0.109	NP_078790.2,NP_001364146.1,XP_005252845.1,XP_016872679.1,XP_024304113.1	XP_854533.1	XP_003993064.1	XP_007083368.1	XP_026928873.1
2	9	0.212	XP_005273827.1,XP_011543067.1,XP_011543068.1,XP_011543069.1,XP_011543070.1,XP_016872715.1,XP_016872716.1	*	*	XP_007080910.1,XP_007080911.1	*
2	9	0.222	NP_001362831.1,NP_001362832.1,XP_005263745.1,XP_005263746.1,XP_011509578.1,XP_011509579.1,XP_024308706.1	*	*	XP_007093176.1,XP_015397943.1	*
2	9	0.213	XP_005250215.1,XP_011514130.1,XP_011514131.1,XP_016867250.1,XP_016867251.1,XP_016867252.1,XP_016867253.1	XP_022283003.1,XP_022283004.1	*	*	*
2	9	0.22	NP_001304755.1,XP_016865092.1	XP_022273458.1,XP_022273459.1,XP_022273460.1,XP_022273461.1,XP_022273462.1,XP_022273466.1,XP_022273467.1	*	*	*
5	9	0.109	NP_003267.1	XP_013975078.1,XP_013975080.1,XP_013975081.1,XP_013975083.1,XP_022259068.1	XP_023113113.1	XP_015394577.1	XP_026926836.1
2	9	0.222	NP_001277335.1,XP_016857682.1	XP_022283666.1,XP_022283667.1,XP_022283668.1,XP_022283669.1,XP_022283670.1,XP_022283671.1,XP_022283672.1	*	*	*
5	9	0.11	NP_036545.1	XP_022260342.1,XP_005630406.1,XP_005630407.1,XP_022260343.1,XP_022260344.1	XP_003984367.1	XP_015393126.1	XP_026889371.1
4	16	0.105	*	XP_022277358.1,XP_022277359.1,XP_022277360.1	XP_019670525.1,XP_019670526.1,XP_023097500.1,XP_011286242.1,XP_019670531.1	XP_007085972.1	XP_026924228.1,XP_026924229.1,XP_026924236.1,XP_026924237.1,XP_026924227.1,XP_026924230.1,XP_026924231.1
4	8	0.12	NP_001243262.1,NP_001243263.1,NP_938190.1	XP_022278818.1,XP_022278819.1	XP_023099956.1	*	XP_026889905.1,XP_026889906.1
2	8	0.114	NP_001230890.1,NP_001230891.1,NP_001287719.1,NP_002114.3,XP_005249108.1,XP_011512862.1	XP_003639463.1,NP_001014403.1	*	*	*
5	12	0.133	NP_005262.1,NP_036216.2,NP_001305829.1,NP_001305830.1,NP_001305831.1,NP_001305833.1,NP_001305834.1,NP_001305835.1	XP_013968255.2	XP_023096404.1	XP_015397968.1	XP_026918288.1
5	12	0.147	NP_001273388.1,NP_438169.2,NP_001340556.1,NP_001340558.1,NP_001340562.1,XP_011533605.1,XP_016876327.1,XP_016876329.1	XP_022265741.1	XP_023106353.1	XP_015400003.1	XP_026920453.1
4	14	0.176	NP_001153244.1,NP_001153245.1,NP_620148.1,XP_005257078.1,XP_005257079.1,XP_006721746.1,XP_011522593.1,XP_011522595.1,XP_011522596.1,XP_011522597.1,XP_024306332.1	XP_005624095.1	*	XP_015397235.1	XP_026908109.1
4	14	0.169	NP_001137245.1,NP_001160170.1,NP_001334769.1,NP_001334771.1,NP_001334773.1,NP_001334776.1,XP_006717765.1,XP_011537792.1,XP_011537793.1,XP_016871375.1,XP_016871378.1	*	XP_011285686.1	XP_007095867.1	XP_014928322.1
4	14	0.186	NP_001295067.1,NP_001295068.1,NP_001295069.1,NP_001295070.1,NP_001353185.1,NP_001353186.1,NP_001353187.1,NP_001353188.1,NP_001353189.1,NP_001353192.1,XP_016856626.1	*	XP_019692168.1	XP_015397710.1	XP_014925748.1
5	18	0.115	NP_001074259.1,NP_005356.1,XP_005262391.1,XP_005262392.1,XP_005278249.1,XP_005278250.1,XP_024308149.1,XP_024308150.1,XP_024308204.1,XP_024308205.1	XP_005642019.3,XP_022271913.1,XP_022271914.1,XP_022271915.1	XP_023104956.1,XP_023105309.1	XP_007085630.1	XP_026909230.1
5	18	0.138	NP_001265613.1,NP_001265615.1,NP_001361325.1,NP_001361326.1,NP_003235.1,NP_733796.3,NP_775299.1,NP_775300.1,NP_775301.1,NP_775302.1,NP_775303.1,NP_777480.1,XP_016881447.1,NP_001265611.1	XP_547659.2	XP_003995085.1	XP_007089549.1	XP_026924391.1
2	5	0.198	*	XP_022281861.1,XP_022281862.1,XP_022281863.1,XP_538962.2	*	XP_015399041.1	*
5	11	0.103	NP_115498.2,NP_001258596.1,NP_001258597.1,NP_001258598.1,XP_005249504.1,XP_011513238.1	XP_013966044.1,XP_013966045.1	XP_023109435.1	XP_015396380.1	XP_026896139.1
3	6	0.128	NP_945184.1	XP_022279276.1,XP_022279275.1,XP_022279277.1,XP_022279278.1	*	XP_015399183.1	*
2	5	0.198	XP_016873947.1	XP_005631640.2,XP_005631642.1,XP_022260788.1,XP_022260790.1	*	*	*
2	5	0.2	NP_001124157.1,XP_005263013.1,XP_005263014.1,XP_011530202.1	*	*	XP_015393901.1	*
2	5	0.2	NP_001273761.1,NP_001339356.1,NP_001339357.1,XP_016875868.1	*	*	XP_015394481.1	*
2	5	0.191	NP_001339129.1,NP_001339152.1,XP_024304836.1,XP_024304838.1	*	*	XP_015394582.1	*
2	5	0.197	XP_016861895.1,XP_016861898.1,XP_016861902.1,XP_016861903.1	*	*	XP_015395862.1	*
2	5	0.2	XP_011514405.1,XP_011514410.1,XP_016867569.1,XP_024302504.1	*	*	XP_015396445.1	*
2	5	0.199	NP_001364108.1,NP_001364109.1,NP_001364112.1,NP_001364113.1	*	*	XP_015397715.1	*
2	5	0.199	XP_016862435.1,XP_016862437.1,XP_016862439.1,XP_024309456.1	*	*	XP_015397853.1	*
2	5	0.197	XP_016874562.1	XP_005637404.1,XP_022266727.1,XP_022266728.1,XP_022266729.1	*	*	*
2	5	0.2	NP_001369606.1,NP_001369607.1,NP_001369608.1,NP_001369609.1	*	*	XP_015400315.1	*
2	5	0.2	XP_024308054.1	XP_005636458.1,XP_013963517.1,XP_022265962.1,XP_022265963.1	*	*	*
2	5	0.2	XP_011531873.1,XP_016861606.1,XP_016861607.1,XP_016861608.1	XP_005632102.1	*	*	*
2	5	0.197	NP_001358519.1	XP_005631875.1,XP_005631876.1,XP_005631877.1,XP_022261657.1	*	*	*
2	6	0.104	XP_006713456.1,XP_016862955.1,XP_006713460.1	XP_013962041.1,XP_022264158.1,XP_022264163.1	*	*	*
2	5	0.194	NP_001010931.1,NP_001010933.1,XP_016867586.1,XP_016867587.1	XP_005630943.1	*	*	*
3	5	0.142	*	XP_013977326.1,XP_013977327.1	XP_006928419.3	*	XP_026905926.1,XP_026905928.1
2	5	0.2	NP_001358183.1,XP_011509711.1,XP_011509715.1,XP_011509717.1	XP_005630479.1	*	*	*
2	5	0.193	NP_078860.2	XP_005630333.1,XP_005642358.1,XP_013975730.1,XP_022272325.1	*	*	*
2	5	0.199	NP_001006656.1,NP_001337107.1,NP_001337108.1,NP_056213.1	XP_005630023.1	*	*	*
2	5	0.2	NP_872335.2	XP_005628788.1,XP_022283287.1,XP_022283288.1,XP_022283289.1	*	*	*
2	5	0.194	XP_005250815.1	XP_005628044.1,XP_022282442.1,XP_022282443.1,XP_022282444.1	*	*	*
2	5	0.2	XP_005248813.1,XP_011534325.1,XP_011534326.1,XP_011534327.1	XP_005627623.1	*	*	*
2	5	0.2	NP_001308103.1,NP_001308104.1,NP_001308105.1,XP_016879491.1	XP_005624754.1	*	*	*
2	5	0.194	XP_011534797.1	XP_005623774.1,XP_022278001.1,XP_022278002.1,XP_022278003.1	*	*	*
2	5	0.2	NP_060669.1,XP_005267874.1,XP_011535210.1,XP_016876910.1	XP_005623629.1	*	*	*
2	5	0.194	XP_016881602.1	XP_013970550.1,XP_022283692.1,XP_022283697.1,XP_022283703.1	*	*	*
2	5	0.2	NP_001091976.3,NP_291021.4,XP_005278453.1,XP_005278454.1	XP_022259139.1	*	*	*
2	5	0.195	XP_005264459.1,XP_006712104.1,XP_006712105.1,XP_011531255.1	XP_013975983.1	*	*	*
2	5	0.2	XP_011515225.1	XP_013974200.1,XP_013974201.1,XP_022282497.1,XP_022282500.1	*	*	*
2	5	0.191	NP_001269618.1,NP_001269619.1,XP_006717345.1,XP_011517302.1	XP_013973463.1	*	*	*
3	5	0.103	*	*	XP_019668135.1,XP_023095745.1	XP_015397495.1	XP_014935356.2,XP_014935357.2
2	5	0.2	NP_001337965.1,NP_001337966.1,XP_005268746.1,XP_011536297.1	XP_013972612.1	*	*	*
2	5	0.196	NP_001273432.1,XP_005266293.1,XP_016875851.1,XP_016875852.1	*	*	XP_007074393.1	*
2	5	0.2	NP_001357497.1,XP_011508176.1,XP_011508177.1,XP_011508180.1	XP_013970804.1	*	*	*
2	5	0.2	NP_001186780.1,XP_005245538.1,XP_016857781.1,XP_016857782.1	XP_005622778.1	*	*	*
2	5	0.191	XP_005271829.1,XP_016867814.1,XP_016867815.1,XP_016867816.1	XP_013969618.1	*	*	*
2	5	0.2	XP_011524924.1	XP_013969545.1,XP_013969547.1,XP_013969551.1,XP_013969556.1	*	*	*
2	5	0.2	XP_006720239.1,XP_006720241.1,XP_011535155.1,XP_024305404.1	*	*	XP_007089090.1	*
2	5	0.197	NP_001337723.1,XP_016857138.1,XP_016857141.1,XP_024303975.1	XP_013969231.1	*	*	*
2	5	0.2	XP_016857301.1,XP_016857302.1,XP_024304182.1,XP_024304183.1	XP_013965368.1	*	*	*
2	5	0.2	NP_001186589.1,NP_001273716.1,NP_001350133.1,NP_001350134.1	*	*	XP_007097134.1	*
2	5	0.193	NP_001139632.1,XP_006716733.1,XP_016869387.1,XP_024303063.1	*	*	XP_015390644.1	*
2	5	0.2	NP_001289011.1,NP_001336722.1,NP_001336723.1,XP_011540444.1	*	*	XP_015390814.1	*
2	5	0.2	NP_001244073.1,NP_689651.1,XP_005253388.1,XP_011518894.1	XP_013963967.1	*	*	*
2	5	0.2	XP_016864119.1	XP_013962944.1,XP_022265624.1,XP_022265625.1,XP_022265626.1	*	*	*
2	5	0.196	NP_061948.1,NP_061949.3,NP_061950.2,NP_066307.1	XP_013962929.1	*	*	*
2	5	0.2	NP_001317008.1,NP_001317010.1,NP_001317018.1,NP_001317019.1	*	*	XP_015391813.1	*
2	5	0.2	*	*	XP_019694404.2	*	XP_026903931.1,XP_026903935.1,XP_026903944.1,XP_026903952.1
2	5	0.193	*	XP_005630076.2,XP_005630097.1,XP_013975633.2,XP_022272226.1	XP_023097768.1	*	*
2	5	0.2	*	*	XP_019670502.1,XP_023097478.1,XP_023097479.1,XP_023097480.1	*	XP_026905509.1
2	5	0.199	*	XP_022263891.1,XP_022263898.1,XP_022263922.1,XP_022263929.1	*	*	XP_026929106.1
2	5	0.2	*	*	XP_023107657.1,XP_023107658.1,XP_023107659.1,XP_023107660.1	*	XP_026889511.1
3	5	0.123	NP_001317970.1,XP_024307929.1	XP_022266214.1,XP_022266215.1	*	*	XP_026905463.1
2	5	0.2	*	XP_022268889.1,XP_022268890.1,XP_022268948.1,XP_022268949.1	*	*	XP_026897484.1
2	5	0.2	*	XP_022271122.1,XP_022271123.1,XP_022271124.1,XP_022271125.1	XP_023105496.1	*	*
2	5	0.195	*	XP_022273905.1,XP_022273906.1,XP_022273907.1,XP_022273908.1	*	*	XP_026892544.1
2	5	0.199	*	XP_005625237.1,XP_022279365.1,XP_022279366.1,XP_022279367.1	*	*	XP_026891290.1
2	5	0.192	*	XP_003640331.3,XP_005642254.2,XP_022261927.1,XP_022272234.1	XP_023112240.1	*	*
2	5	0.2	XP_011531042.1	*	XP_023107436.1,XP_023107437.1,XP_023107438.1,XP_023107439.1	*	*
2	5	0.2	NP_149985.2	XP_005621688.1,XP_013970142.1,XP_013970143.1,XP_013970144.1	*	*	*
2	5	0.2	NP_001177912.1,NP_001357421.1,NP_001357422.1,NP_001357423.1	XP_005621559.1	*	*	*
2	5	0.197	NP_001337721.1,NP_001337722.1,XP_024303953.1,XP_024303964.1	XP_005620298.1	*	*	*
2	5	0.193	NP_001288612.1,NP_001310513.1,NP_001310514.1,NP_001310515.1	XP_005619023.1	*	*	*
2	5	0.2	NP_001013644.1,NP_001167541.1,XP_005248005.1,XP_011511704.1	XP_005618796.1	*	*	*
2	6	0.125	NP_001354381.1,NP_001354384.1,NP_001354378.1,NP_001354379.1	XP_005617055.1,XP_005617056.1	*	*	*
2	5	0.2	NP_001337140.1,NP_001337141.1,NP_068832.1,NP_919305.2	XP_005616899.1	*	*	*
3	6	0.12	*	XP_022273167.1,XP_022273168.1	XP_019668713.1,XP_019668714.1	*	XP_026917887.1,XP_026917888.1
2	5	0.192	NP_001291651.1,NP_001291652.1,NP_001291653.1,XP_016856909.1	*	XP_023114874.1	*	*
2	5	0.2	*	XP_013971865.1,XP_022278512.1,XP_022278513.1,XP_022278514.1	XP_019673612.1	*	*
2	5	0.2	NP_001276103.1,XP_011513099.1,XP_011513100.1,XP_011513101.1	*	XP_023109590.1	*	*
2	5	0.198	NP_001254501.1,XP_011517145.1,XP_016870388.1,XP_024303374.1	*	*	XP_007089349.1	*
2	5	0.199	NP_001092750.2,NP_001092751.2,XP_011515588.1,XP_016869296.1	*	XP_023104314.1	*	*
2	5	0.196	NP_001354800.1,XP_005266233.1,XP_011533109.1,XP_011533111.1	*	XP_023097014.1	*	*
2	5	0.2	NP_000067.1,NP_001116102.1,NP_001116103.1,NP_001349403.1	*	XP_023095951.1	*	*
2	5	0.198	XP_006713338.1,XP_011532272.1,XP_016862426.1,XP_016862427.1	*	XP_019666420.2	*	*
2	5	0.2	*	*	XP_023107957.1	*	XP_014931328.1,XP_026927875.1,XP_026927876.1,XP_026927877.1
4	6	0.103	*	XP_013971344.1,XP_013971345.1,XP_022277670.1	XP_023111436.1	XP_007097593.1	XP_026921443.1
2	5	0.191	NP_001229723.1,NP_001363667.1,NP_001363668.1,NP_001363669.1	XP_022281417.1	*	*	*
2	5	0.193	NP_001074020.3,NP_001365141.1,XP_011516608.1,XP_016869829.1	XP_022280645.1	*	*	*
2	5	0.19	NP_001307347.1,XP_011508883.1,XP_011508884.1,XP_016858804.1	XP_022280311.1	*	*	*
2	5	0.193	XP_011523768.1	XP_022278531.1,XP_022278532.1,XP_022278533.1,XP_022278534.1	*	*	*
2	5	0.192	XP_011522997.1,XP_016880034.1,XP_016880036.1,XP_024306503.1	XP_022278431.1	*	*	*
4	6	0.113	XP_005265051.1,XP_011531840.1,XP_016861510.1	*	XP_023105830.1	XP_007093428.2	XP_026898545.1
2	6	0.125	NP_001258774.1,XP_016879676.1,NP_001258773.1,XP_024306350.1	XP_022278358.1,XP_022278359.1	*	*	*
2	5	0.199	NP_001352358.1,NP_001352359.1,NP_775949.2,XP_006715991.1	XP_022259384.1	*	*	*
2	5	0.2	XP_016856683.1	XP_022276657.1,XP_022276658.1,XP_022276659.1,XP_022276660.1	*	*	*
2	5	0.2	XP_011520869.1,XP_016878975.1,XP_016878976.1,XP_016878977.1	XP_022275836.1	*	*	*
2	5	0.2	NP_001290435.1,NP_001290436.1,XP_016878892.1,XP_016878893.1	XP_022275597.1	*	*	*
2	5	0.2	NP_001181919.1,NP_001181920.1,NP_001181921.1,NP_001350415.1	XP_022275351.1	*	*	*
2	5	0.197	NP_001073346.2,NP_001264264.1,XP_016867116.1,XP_016867151.1	XP_022275305.1	*	*	*
2	5	0.198	*	*	XP_006932807.1,XP_019688370.1,XP_019688371.1,XP_019688372.1	XP_007098049.1	*
2	5	0.2	NP_570607.1	XP_022274863.1,XP_022274864.1,XP_022274865.1,XP_022274866.1	*	*	*
2	5	0.2	NP_001317314.1,XP_016877818.1,XP_016877819.1,XP_016877820.1	XP_022272699.1	*	*	*
2	5	0.198	XP_011529615.1,XP_011529616.1,XP_016884839.1,XP_016884840.1	XP_022272174.1	*	*	*
2	5	0.2	NP_942002.1,XP_011541693.1,XP_011541694.1,XP_016864960.1	XP_022271787.1	*	*	*
2	5	0.2	XP_024308138.1	XP_022271636.1,XP_022271637.1,XP_022271638.1,XP_022271639.1	*	*	*
2	5	0.194	NP_001166988.1	XP_022271394.1,XP_022271395.1,XP_022271399.1,XP_022271400.1	*	*	*
2	5	0.192	NP_001164058.1,XP_011508049.1,XP_016857223.1,XP_016857225.1	*	*	*	XP_026930312.1
5	5	0.0496	NP_001012677.1	XP_013971944.1	XP_011287946.1	XP_015400273.1	XP_026917757.1
2	5	0.2	XP_016873923.1,XP_016873924.1,XP_016873929.1,XP_016873930.1	*	*	*	XP_026928804.1
2	5	0.199	NP_951059.1,XP_005269990.1,XP_006717971.1,XP_011538213.1	*	*	*	XP_026918772.1
2	5	0.2	XP_011534068.1,XP_011534069.1,XP_011534071.1,XP_016866263.1	*	*	*	XP_026912931.1
2	5	0.2	NP_001337783.1,XP_024308627.1,XP_024308628.1,XP_024308629.1	*	*	*	XP_026909694.1
2	5	0.2	NP_001264220.1,XP_016874155.1,XP_016874156.1,XP_016874157.1	*	*	*	XP_026907898.1
2	5	0.2	NP_001308898.1,XP_016872338.1,XP_016872339.1,XP_024304010.1	*	*	*	XP_026905743.1
2	5	0.199	NP_001123513.1,NP_003020.2,XP_024304851.1,XP_024304852.1	*	*	*	XP_026904222.1
2	5	0.2	NP_001357459.1,NP_776167.2,XP_016878598.1,XP_016878599.1	*	*	*	XP_026898867.1
2	5	0.195	NP_001229435.1,NP_001229436.1,XP_011517523.1,XP_016870827.1	*	*	*	XP_026896838.1
2	5	0.195	NP_001338500.1,XP_011517520.1,XP_011517521.1,XP_011517522.1	*	*	*	XP_026896836.1
2	5	0.2	NP_001182179.2,NP_001182183.1,NP_001355929.1,NP_001355930.1	*	*	*	XP_026895081.1
2	5	0.197	NP_001265656.1,NP_001265657.1,NP_001357163.1,NP_604389.1	*	*	*	XP_026894263.1
2	5	0.192	XP_005252031.1,XP_006717164.1,XP_011516930.1,XP_011516931.1	*	*	*	XP_026890740.1
2	5	0.193	XP_011517094.1,XP_011517096.1,XP_016870303.1,XP_016870304.1	*	*	*	XP_026890592.1
2	5	0.198	NP_114413.1	*	*	*	XP_014921689.1,XP_026918145.1,XP_026918146.1,XP_026918147.1
2	5	0.193	NP_001337793.1,XP_011513535.1,XP_016867385.1,XP_024302464.1	XP_022283137.1	*	*	*
2	5	0.2	NP_001311120.1,NP_079236.3,NP_705904.1,XP_005260893.3	XP_022264761.1	*	*	*
2	5	0.2	NP_001306040.1,XP_011510937.1,XP_011510938.1,XP_011510940.1	XP_022269743.1	*	*	*
2	5	0.2	NP_001308725.1,XP_016862886.1,XP_016862887.1,XP_016862888.1	XP_022269705.1	*	*	*
2	5	0.2	NP_001307374.1,NP_001307375.1,XP_011527820.1,XP_016883800.1	XP_022268824.1	*	*	*
2	5	0.103	XP_016881183.1,XP_024306907.1,XP_024306908.1	XP_022268658.1,XP_022268622.1	*	*	*
