# Species	Genes	Alg.-Conn.	GCF_000001405.39_GRCh38.p13_protein.faa	GCF_000002285.3_CanFam3.1_protein.faa	GCF_000181335.3_Felis_catus_9.0_protein.faa	GCF_000464555.1_PanTig1.0_protein.faa	GCF_003709585.1_Aci_jub_2_protein.faa
5	5	0.7759999999999999	NP_002665.2	NP_001005755.1	XP_003989225.1	XP_007085734.1	XP_014924284.1
5	5	0.8340000000000001	NP_852136.1	XP_546916.3	XP_011288650.1	XP_007073938.1	XP_026897713.1
5	5	0.585	NP_699195.1	XP_013974716.2	XP_019690938.1	XP_007085716.1	XP_014926337.1
5	5	0.775	NP_071941.1	XP_022259101.1	XP_003989206.1	XP_007085717.1	XP_014926340.1
5	5	0.284	NP_036406.1	XP_005641297.1	XP_004000502.1	XP_007085544.1	XP_014935649.2
5	5	0.88	NP_066569.1	XP_548944.2	XP_023105302.1	XP_007085541.1	XP_026909977.1
5	5	0.7829999999999999	NP_000522.3	XP_537995.1	XP_004000449.1	XP_007085537.1	XP_014929392.2
5	5	0.765	NP_112590.1	XP_546209.2	XP_003981297.1	XP_007085587.1	XP_014928224.2
5	5	0.7879999999999999	NP_002336.1	XP_539716.1	XP_003989158.1	XP_007085676.1	XP_014936329.1
5	5	0.787	NP_061326.1	XP_532652.1	XP_003989165.1	XP_007085688.1	XP_014925960.1
5	5	0.7759999999999999	NP_006807.1	NP_001003258.1	XP_003981261.1	XP_007085594.1	XP_014928225.1
5	5	0.779	NP_037369.1	XP_852403.1	XP_003981262.1	XP_007085588.1	XP_014928223.1
5	5	0.81	NP_963906.1	XP_005629316.1	XP_023113119.1	XP_007085711.1	XP_014926330.2
5	5	0.785	NP_000886.1	XP_539728.3	XP_011282463.1	XP_007085703.1	XP_014925974.2
5	5	0.746	NP_003086.1	XP_013971955.1	XP_006933999.1	XP_007085702.1	XP_014925972.1
5	5	0.767	XP_016865064.1	XP_022273378.1	XP_023115028.1	XP_007085583.1	XP_026891156.1
5	5	0.779	NP_057475.2	XP_536424.1	XP_003981279.1	XP_007085574.1	XP_014928198.1
5	5	0.732	NP_620175.1	XP_536423.1	XP_003981278.1	XP_007085573.1	XP_014928200.1
5	5	0.794	NP_056138.1	XP_532236.4	XP_006931957.2	XP_007084975.1	XP_014933534.1
5	5	0.825	NP_001074001.1	XP_545878.3	XP_019687352.1	XP_007078324.1	XP_026924041.1
5	5	0.452	NP_002498.1	XP_022279621.1	XP_023099534.1	XP_007085899.1	XP_026889834.1
5	5	0.718	NP_002766.1	XP_005637869.2	XP_023096805.1	XP_007084963.1	XP_026919093.1
5	5	0.505	NP_067633.2	XP_539055.5	XP_023109960.1	XP_007085001.1	XP_026913002.1
5	5	0.76	NP_114164.1	XP_005624578.1	XP_003996895.1	XP_007085888.1	XP_014943224.2
5	5	0.6	NP_004114.1	XP_022279664.1	XP_023100032.1	XP_007085902.1	XP_026889803.1
5	5	0.757	NP_001011709.2	XP_022267522.1	XP_003994497.2	XP_007084948.1	XP_026918999.1
5	5	0.7979999999999999	NP_006866.2	XP_548990.3	XP_004000544.1	XP_007085033.1	XP_026909909.1
5	5	0.653	NP_009144.1	XP_538032.1	XP_004000555.1	XP_007085029.1	XP_026909837.1
5	5	0.772	NP_001005487.1	XP_539330.3	XP_003980648.1	XP_007085043.1	XP_014936721.1
5	5	0.81	NP_006512.2	XP_851347.1	XP_004000548.1	XP_007085019.1	XP_026909814.1
5	5	0.6920000000000001	NP_853510.1	XP_548988.1	XP_023104867.1	XP_007085026.1	XP_026909703.1
5	5	0.8059999999999999	NP_001269071.1	XP_013967333.1	XP_004000549.1	XP_007085020.1	XP_026909815.1
5	5	0.61	NP_061883.1	XP_850091.1	XP_019673413.1	XP_007085885.1	XP_026889600.1
5	5	0.7020000000000001	NP_000214.1	NP_001075890.1	XP_003996889.2	XP_007085886.1	XP_026889598.1
5	5	0.7440000000000001	NP_853517.2	NP_001332995.1	XP_006940394.2	XP_007085882.1	XP_014943237.1
5	5	0.633	NP_005663.2	XP_539189.2	XP_023104223.1	XP_007073897.1	XP_014943367.1
5	5	0.706	NP_056330.3	NP_001332987.1	XP_011287451.1	XP_007085884.1	XP_014943228.1
5	5	0.787	NP_115715.3	XP_005624609.1	XP_003996832.2	XP_007085927.1	XP_026889662.1
5	5	0.775	NP_631908.1	XP_005637816.1	XP_003994486.1	XP_007084906.1	XP_026918992.1
5	5	0.79	NP_940916.2	XP_544027.2	XP_011285871.1	XP_007084891.1	XP_014926807.2
5	5	0.65	NP_862823.1	XP_003640047.1	XP_003994493.2	XP_007084912.1	XP_026917824.1
5	5	0.588	NP_006151.3	XP_005624617.1	XP_023099860.1	XP_007085923.1	XP_026889669.1
5	5	0.7859999999999999	NP_055544.1	XP_544093.3	XP_023104309.1	XP_007084879.2	XP_026898718.1
5	5	0.7709999999999999	NP_000771.2	XP_544091.1	XP_003999877.1	XP_007084878.1	XP_014937873.1
5	5	0.828	NP_001543.2	XP_850184.2	XP_003996970.3	XP_007085930.1	XP_026889618.1
5	5	0.813	NP_061895.3	XP_533381.4	XP_003995302.3	XP_007084830.1	XP_026924954.1
5	5	0.802	NP_689934.2	XP_022260291.1	XP_023097861.1	XP_007084829.1	XP_026924958.1
5	5	0.8240000000000001	NP_683725.1	NP_001180227.1	XP_011286429.1	XP_007084826.1	XP_014935899.1
5	5	0.785	NP_060283.3	XP_535082.1	XP_006943294.2	XP_007084882.1	XP_026898701.1
5	5	0.7340000000000001	NP_071317.2	XP_544054.2	XP_011285902.2	XP_007084940.1	XP_014921390.1
5	5	0.564	NP_001010912.1	XP_535045.3	XP_006938295.1	XP_007084939.1	XP_014921391.1
5	5	0.775	NP_006784.1	NP_001243414.1	XP_003994509.1	XP_007084921.1	XP_026919032.1
5	5	0.6920000000000001	NP_001004334.3	XP_548160.2	XP_003996860.1	XP_007085914.1	XP_026889741.1
5	5	0.589	NP_998814.1	XP_535030.4	XP_006938279.1	XP_007084919.1	XP_026919031.1
5	5	0.7879999999999999	NP_004239.2	XP_544041.2	XP_023096759.1	XP_007084917.1	XP_014938170.2
5	5	0.79	NP_060587.8	XP_535039.3	XP_011285895.1	XP_007084929.1	XP_026919057.1
5	5	0.775	NP_003243.1	XP_865423.2	XP_011285889.1	XP_007084925.1	XP_026919036.1
5	5	0.7759999999999999	NP_001029097.1	XP_852319.1	XP_023096767.1	XP_007084924.1	XP_026919035.1
5	5	0.76	NP_060605.1	XP_532152.2	XP_003986226.1	XP_007085198.1	XP_014926683.1
5	5	0.775	NP_001244.1	XP_532156.3	XP_019686230.1	XP_007085181.1	XP_014926668.1
5	5	0.7759999999999999	NP_004765.2	XP_864009.2	XP_003996824.1	XP_007085839.1	XP_014934040.2
5	5	0.7509999999999999	NP_443175.2	XP_544474.3	XP_003989747.2	XP_007078229.1	XP_026915761.1
5	5	0.779	NP_061833.1	XP_532140.1	XP_003986197.2	XP_007085243.1	XP_026913526.1
5	5	0.779	NP_976035.1	XP_532147.1	XP_003986220.1	XP_007085210.1	XP_014926702.1
5	5	0.785	NP_110395.1	XP_543305.3	XP_023115693.1	XP_007085118.1	XP_014942582.2
5	5	0.8270000000000001	NP_001156896.1	NP_001239297.1	XP_023115712.1	XP_007085143.1	XP_026901871.1
5	5	0.8740000000000001	NP_079330.2	XP_544109.2	XP_003999910.1	XP_007085099.2	XP_014933188.2
5	5	0.725	NP_061838.1	XP_005627370.1	XP_003986177.2	XP_007085275.1	XP_026913599.1
5	5	0.7559999999999999	NP_001073934.1	XP_537656.1	XP_003996813.1	XP_007085827.1	XP_014934016.2
5	5	0.78	NP_000969.1	NP_001003100.2	XP_003996814.1	XP_007085828.1	XP_014934080.1
5	5	0.716	NP_002089.4	XP_538922.1	XP_003986188.1	XP_007085254.1	XP_014926636.1
5	5	0.784	NP_000313.2	NP_001003289.1	NP_001036033.1	XP_007085249.1	XP_014926745.1
5	5	0.72	NP_001137440.1	XP_851644.1	XP_023099923.1	XP_007085832.1	XP_026889704.1
5	5	0.69	NP_003183.2	XP_005627418.1	XP_003986193.3	XP_007085248.1	XP_014926742.1
5	5	0.7929999999999999	NP_004044.3	XP_532135.4	XP_003986184.1	XP_007085262.1	XP_026913571.1
5	5	0.82	NP_006139.1	XP_864168.1	XP_006940347.1	XP_007085829.1	XP_014934023.2
5	5	0.775	NP_001751.1	XP_864857.2	XP_011280529.1	XP_007085259.1	XP_026913578.1
5	5	0.708	NP_057584.2	XP_549089.2	XP_004000708.1	XP_007085062.1	XP_014933543.1
5	5	0.741	NP_001001914.1	XP_013971089.2	XP_003980649.1	XP_007085055.1	XP_014918246.1
5	5	0.777	NP_001138627.1	XP_536178.2	XP_023110727.1	XP_007078311.1	XP_014940948.1
5	5	0.8079999999999999	NP_853515.2	NP_001332998.1	XP_003996887.1	XP_007085881.1	XP_014943239.2
5	5	0.7859999999999999	NP_001004492.1	XP_848675.1	XP_003980661.1	XP_007085048.1	XP_014918326.1
5	5	0.7929999999999999	NP_871629.1	XP_005618465.1	XP_011281016.1	XP_007078323.1	XP_026924043.1
5	5	0.787	NP_001005286.1	XP_539329.3	XP_003980647.1	XP_007085044.1	XP_014936720.1
5	5	0.777	NP_932340.3	XP_547702.2	XP_003980656.1	XP_007085052.1	XP_014918286.1
5	5	0.7709999999999999	NP_689562.1	NP_001333030.1	XP_006940391.1	XP_007085879.1	XP_014934096.2
5	5	0.725	NP_689978.2	XP_852534.1	XP_003999907.1	XP_007085085.1	XP_014933205.1
5	5	0.763	NP_003869.1	XP_003640062.1	XP_003999883.2	XP_007085095.1	XP_026898736.1
5	5	0.878	NP_055984.1	XP_005638081.1	XP_003999905.1	XP_007085098.1	XP_014933194.2
5	5	0.7909999999999999	NP_003664.1	NP_001128597.1	XP_003996829.1	XP_007085847.1	XP_014934084.2
5	5	0.728	NP_955353.1	XP_013971971.1	XP_003996871.2	XP_007085852.1	XP_026889652.1
5	5	0.775	NP_955366.1	NP_001273791.1	XP_011287464.1	XP_007085862.1	XP_026889640.1
5	5	0.7759999999999999	NP_002615.2	NP_001238878.1	XP_003988807.1	XP_007081438.1	XP_014936729.2
5	5	0.8370000000000001	NP_599150.1	XP_003433515.1	XP_003988820.1	XP_007081449.1	XP_026892116.1
5	5	0.888	NP_945345.2	XP_022265195.1	XP_019682296.1	XP_007073319.1	XP_026925530.1
5	5	0.727	NP_003236.3	XP_005634933.1	XP_003983800.1	XP_007073318.1	XP_026925531.1
5	5	0.764	NP_003569.1	XP_022267182.1	XP_003988866.1	XP_007081427.1	XP_026892049.1
5	5	0.8009999999999999	NP_003809.1	XP_005634873.2	XP_011279218.1	XP_007073336.1	XP_026925420.1
5	5	0.598	NP_775487.2	XP_543640.2	XP_003988793.1	XP_007081423.1	XP_014940094.2
5	5	0.787	NP_000915.1	XP_013964151.1	XP_011282284.1	XP_007081492.1	XP_026892162.1
5	5	0.6579999999999999	NP_001801.1	XP_022264694.1	XP_019683619.2	XP_007073332.1	XP_014933616.2
5	5	0.779	NP_002127.1	XP_013962010.1	XP_003988841.1	XP_007081482.1	XP_026892147.1
5	5	0.785	NP_061826.1	XP_005636808.1	XP_003988836.1	XP_007081472.1	XP_014943305.2
5	5	0.79	NP_059105.2	XP_543626.3	XP_003988831.1	XP_007081463.1	XP_014936737.2
5	5	0.7879999999999999	NP_659447.1	XP_544232.1	XP_003988219.2	XP_007081360.1	XP_014921785.1
5	5	0.7979999999999999	NP_714922.1	XP_003432601.1	XP_003986531.1	XP_007078762.1	XP_014938317.1
5	5	0.774	NP_116201.7	XP_850809.2	XP_003988191.1	XP_007081337.1	XP_026929363.1
5	5	0.775	NP_848930.1	XP_005617141.1	XP_006933351.1	XP_007081335.1	XP_026929361.1
5	5	0.6970000000000001	NP_036541.2	XP_005634877.1	XP_006929990.1	XP_007073290.1	XP_014933673.1
5	5	0.768	NP_036557.1	XP_535177.1	XP_003988177.1	XP_007081323.1	XP_014933327.1
5	5	0.741	NP_787028.1	NP_001332971.1	XP_003988792.1	XP_007081422.1	XP_014940092.1
5	5	0.7659999999999999	NP_778253.2	XP_005637470.1	XP_003988790.1	XP_007081419.1	XP_026892037.1
5	5	0.779	NP_006112.3	NP_001003392.1	XP_003988789.2	XP_007081418.1	XP_026892035.1
5	5	0.753	NP_778223.2	XP_543647.4	NP_001265786.1	XP_007081416.1	XP_014940108.2
5	5	0.7929999999999999	NP_071760.2	XP_849482.1	XP_003988194.2	XP_007081405.1	XP_026929404.1
5	5	0.833	NP_001010908.1	XP_013977930.1	XP_011281920.3	XP_007081394.1	XP_026929322.1
5	5	0.78	NP_113643.1	XP_849425.1	XP_019689499.2	XP_007081390.1	XP_026929228.1
5	5	0.748	NP_996782.1	XP_013972582.1	XP_003988899.1	XP_007081646.1	XP_014940556.1
5	5	0.78	NP_006732.3	NP_001300752.1	XP_023112887.1	XP_007081623.1	XP_026892164.1
5	5	0.884	NP_055027.1	XP_003433544.2	XP_003988830.1	XP_007081617.1	XP_026892128.1
5	5	0.685	NP_002169.1	XP_858473.1	XP_023112870.1	XP_007081610.2	XP_026892051.1
5	5	0.677	NP_002263.3	NP_001332944.1	XP_003988791.1	XP_007081607.1	XP_014940085.1
5	5	0.7859999999999999	NP_001437.1	XP_533484.2	XP_003986566.1	XP_007078732.1	XP_014923747.1
5	5	0.8170000000000001	NP_001317234.1	XP_005625590.1	XP_023112921.1	XP_007081591.1	XP_026927242.1
5	5	0.629	NP_006064.2	NP_001003154.2	XP_023110080.1	XP_007078729.1	XP_026912782.1
5	5	0.778	NP_065908.1	XP_544627.3	XP_003987316.1	XP_007081737.1	XP_014920400.1
5	5	0.7909999999999999	NP_060633.1	XP_535435.2	XP_003987318.1	XP_007081736.1	XP_014920404.1
5	5	0.75	NP_689473.1	XP_544620.3	XP_003987389.3	XP_007081722.1	XP_014920415.2
5	5	0.813	NP_005958.1	XP_538243.2	XP_023112920.1	XP_007081590.1	XP_026927241.1
5	5	0.784	NP_003237.2	XP_544610.3	XP_011281379.1	XP_007081705.1	XP_014933181.2
5	5	0.794	NP_775882.2	XP_022268605.1	XP_003987336.3	XP_007081704.1	XP_026922711.1
5	5	0.779	NP_057218.1	XP_022267956.1	XP_004000050.1	XP_007073352.1	XP_014937509.1
5	5	0.777	NP_001789.2	XP_003639368.1	XP_003988917.1	XP_007081537.1	XP_014940620.1
5	5	0.784	NP_055569.1	XP_854779.3	XP_023104415.1	XP_007073351.1	XP_026919990.1
5	5	0.7709999999999999	XP_011536034.1	XP_005625536.1	XP_019690621.1	XP_007081536.1	XP_014940619.1
5	5	0.8140000000000001	NP_001137325.1	XP_538222.2	XP_003988912.1	XP_007081531.1	XP_014940621.1
5	5	0.7809999999999999	NP_006285.1	XP_535132.4	XP_004000046.1	XP_007073348.2	XP_014937510.1
5	5	0.72	NP_002420.1	XP_005625525.1	XP_003988911.1	XP_007081530.1	XP_014940632.1
5	5	0.574	NP_808880.1	XP_022268137.1	XP_004000045.1	XP_007073347.1	XP_014937970.2
5	5	0.779	NP_001478.2	XP_538219.4	XP_003988903.1	XP_007081524.1	XP_014940603.1
5	5	0.799	NP_001129205.1	XP_022268143.1	XP_006943375.1	XP_007073342.1	XP_014927646.1
5	5	0.7909999999999999	NP_689850.2	XP_531623.2	XP_003988900.1	XP_007081516.1	XP_014940602.1
5	5	0.779	NP_001677.2	XP_531639.2	XP_003988964.1	XP_007081575.1	XP_014940615.1
5	5	0.797	NP_683695.1	XP_538240.2	XP_003988970.1	XP_007081584.1	XP_014928672.2
5	5	0.7979999999999999	NP_000937.1	XP_005625579.1	XP_023112916.1	XP_007081578.1	XP_014940625.2
5	5	0.725	NP_060877.4	XP_005627865.1	XP_023104539.1	XP_007073386.1	XP_026919965.1
5	5	0.7859999999999999	NP_065748.1	XP_005627873.1	XP_019678496.1	XP_007073361.1	XP_026919955.1
5	5	0.773	NP_005827.1	XP_532278.4	XP_004000054.1	XP_007073358.1	XP_014937511.1
5	5	0.778	NP_065806.1	XP_533483.1	XP_003986565.1	XP_007078736.1	XP_014923756.1
5	5	0.77	NP_055236.1	XP_535681.3	XP_003985155.1	XP_007080875.1	XP_014938016.1
5	5	0.778	NP_001124185.1	XP_863377.1	XP_011280006.1	XP_007080873.1	XP_026917823.1
5	5	0.758	NP_663630.2	XP_545337.3	XP_003985863.1	XP_007073174.1	XP_014924432.1
5	5	0.72	NP_004743.1	XP_545339.3	XP_003985857.1	XP_007073170.1	XP_014924370.2
5	5	0.7859999999999999	NP_001129047.1	XP_005640092.1	XP_006931517.2	XP_007073169.1	XP_014924421.1
5	5	0.787	NP_004271.1	XP_535882.2	XP_003985871.1	XP_007073180.1	XP_014924166.1
5	5	0.8240000000000001	NP_060228.3	XP_851719.1	XP_003996390.1	XP_007080861.1	XP_014935035.2
5	5	0.83	NP_001337262.1	XP_005620215.1	XP_006939974.1	XP_007080841.1	XP_026903143.1
5	5	0.762	NP_006604.1	XP_546653.2	XP_003996414.2	XP_007080824.1	XP_026903439.1
5	5	0.845	NP_079374.2	XP_542304.1	XP_019667350.1	XP_007080982.1	XP_026895648.1
5	5	0.774	NP_060790.2	XP_534023.1	XP_003992824.1	XP_007080972.1	XP_014917589.1
5	5	0.7929999999999999	NP_079431.1	XP_534014.1	XP_003992786.1	XP_007080927.1	XP_026895599.1
5	5	0.6990000000000001	NP_004262.1	XP_535877.2	XP_003985881.1	XP_007073191.1	XP_014942483.1
5	5	0.772	NP_055567.2	NP_001003324.1	XP_003992772.1	XP_007080901.1	XP_026895627.1
5	5	0.7709999999999999	NP_958437.1	XP_851825.3	XP_003985872.1	XP_007073181.1	XP_014924167.2
5	5	0.7759999999999999	NP_057131.1	XP_532889.1	XP_003984508.1	XP_007080789.1	XP_014940407.1
5	5	0.8059999999999999	NP_055528.1	XP_003639626.1	XP_003984523.1	XP_007080777.1	XP_026933759.1
5	5	0.7120000000000001	NP_001008238.1	XP_003639625.1	XP_011279611.1	XP_007080775.1	XP_014933856.1
5	5	0.693	NP_150278.2	XP_003639621.1	XP_011279614.1	XP_007080772.1	XP_014933854.1
5	5	0.679	NP_001099039.1	XP_540094.2	XP_003984534.1	XP_007080769.1	XP_014933844.2
5	5	0.735	NP_001005203.2	XP_543703.1	XP_011282317.1	XP_007073135.1	XP_014921335.2
5	5	0.782	NP_056496.1	XP_536657.3	XP_003996378.1	XP_007080823.1	XP_014935096.2
5	5	0.853	NP_004684.2	XP_003433551.3	XP_003988785.1	XP_007073162.1	XP_026892018.1
5	5	0.871	NP_066382.1	XP_003640009.1	XP_003988690.2	XP_007073145.1	XP_026891838.1
5	5	0.7040000000000001	NP_000375.3	XP_005630653.1	XP_003984517.2	XP_007080801.1	XP_026889069.1
5	5	0.728	NP_055901.2	XP_851155.1	XP_003988684.1	XP_007073143.1	XP_026891825.1
5	5	0.716	NP_071905.3	XP_853288.2	XP_003984518.2	XP_007080800.1	XP_026889067.1
5	5	0.795	NP_004031.1	NP_001273981.1	XP_003984519.1	XP_007080799.1	XP_014929728.2
5	5	0.785	NP_001709.1	XP_022270147.1	XP_023109461.1	XP_007073247.1	XP_026896071.1
5	5	0.48700000000000004	NP_001013756.2	XP_022281486.1	XP_023110040.1	XP_007078772.1	XP_026912865.1
5	5	0.863	NP_006845.1	XP_850429.1	XP_011288727.1	XP_007081171.2	XP_026898062.1
5	5	0.765	NP_006294.2	XP_536880.2	XP_003998477.1	XP_007081167.1	XP_014936275.1
5	5	0.775	NP_006400.2	XP_536873.3	XP_003998506.1	XP_007081153.1	XP_026898011.1
5	5	0.792	NP_055706.1	XP_546979.2	XP_003998508.1	XP_007081151.2	XP_026897999.1
5	5	0.794	NP_001034933.1	XP_848899.2	XP_003988172.1	XP_007081316.1	XP_014923231.1
5	5	0.777	NP_057383.2	XP_535180.2	XP_003988166.1	XP_007081307.1	XP_014923244.2
5	5	0.483	NP_003300.1	XP_005627848.1	XP_003986549.3	XP_007078765.1	XP_014938311.1
5	5	0.588	NP_067680.3	XP_539094.3	XP_006932024.1	XP_007078766.1	XP_014938312.1
5	5	0.728	NP_076424.1	XP_534363.4	XP_003983760.2	XP_007073273.1	XP_014933652.1
5	5	0.774	NP_006014.2	XP_005617195.1	XP_003988154.1	XP_007081272.1	XP_014923274.1
5	5	0.787	NP_061176.4	XP_535192.3	XP_011281861.1	XP_007081266.1	XP_026929212.1
5	5	0.7959999999999999	NP_001254513.1	XP_005634923.1	XP_006929975.1	XP_007073268.1	XP_014933628.2
5	5	0.7829999999999999	NP_002207.2	XP_535195.2	XP_003988134.1	XP_007081254.1	XP_014934936.2
5	5	0.787	NP_036443.1	XP_535194.2	XP_003988136.1	XP_007081253.1	XP_014934923.1
5	5	0.608	NP_444277.2	XP_003638933.1	XP_003988124.1	XP_007081231.1	XP_014942035.1
5	5	0.792	XP_011513272.1	XP_005640060.1	XP_006931542.1	XP_007073207.1	XP_026896007.1
5	5	0.775	NP_660287.1	XP_544999.2	XP_003985190.1	XP_007081019.1	XP_026917277.1
5	5	0.866	NP_006629.2	XP_535875.2	XP_003985887.1	XP_007073201.1	XP_026896019.1
5	5	0.606	NP_065141.3	XP_022270111.1	XP_003985886.1	XP_007073200.1	XP_014938574.1
5	5	0.78	NP_001182067.1	XP_003434078.1	XP_011280114.3	XP_007080996.1	XP_014938014.2
5	5	0.836	NP_060377.1	XP_542329.2	XP_003992821.1	XP_007080994.1	XP_014923116.2
5	5	0.765	NP_055620.1	XP_005634284.1	XP_003992315.1	XP_007081092.1	XP_014936291.1
5	5	0.745	NP_004247.2	XP_542706.2	XP_003992280.1	XP_007081087.1	XP_026896493.1
5	5	0.797	NP_005098.2	XP_005634310.1	XP_003992278.1	XP_007081082.1	XP_014918260.2
5	5	0.748	NP_005192.1	XP_542719.1	XP_023094341.1	XP_007081077.1	XP_014918334.1
5	5	0.777	NP_694592.1	XP_005627776.1	XP_023110035.1	XP_007078785.1	XP_026912877.1
5	5	0.857	NP_066926.1	XP_854905.1	XP_023107585.1	XP_007081046.1	XP_026927895.1
5	5	0.7090000000000001	NP_009211.1	XP_003640092.1	XP_003987382.1	XP_007081743.1	XP_014920396.2
5	5	0.774	NP_001008389.1	XP_013965411.1	XP_003985173.1	XP_007081044.1	XP_014938386.1
5	5	0.8390000000000001	NP_001050.1	NP_001091010.1	XP_003985169.2	XP_007081042.1	XP_026917564.1
5	5	0.777	NP_005714.2	XP_850718.1	XP_011280096.1	XP_007081038.1	XP_014919050.1
5	5	0.782	NP_000662.3	NP_001239084.1	XP_003985200.1	XP_007081036.1	XP_014924595.1
5	5	0.77	NP_003958.2	NP_001184075.1	XP_003986614.2	XP_007078678.1	XP_014929807.1
5	5	0.77	NP_114108.1	XP_532953.3	XP_003984321.1	XP_007082423.1	XP_026889487.1
5	5	0.768	NP_004109.1	XP_003433290.1	XP_003983682.1	XP_007073610.1	XP_026925615.1
5	5	0.7759999999999999	NP_149109.1	XP_005634973.1	XP_006929922.2	XP_007073609.2	XP_014939677.1
5	5	0.778	NP_001434.1	NP_001273980.1	XP_003984285.1	XP_007082383.1	XP_014931273.1
5	5	0.768	NP_057163.1	XP_013975876.1	XP_003984282.1	XP_007082375.2	XP_014931264.1
5	5	0.654	NP_695021.2	XP_022264506.1	XP_011279233.1	XP_007073596.1	XP_026925590.1
5	5	0.799	NP_057578.1	XP_532978.2	XP_003984258.1	XP_007082356.1	XP_014931338.1
5	5	0.637	NP_848561.2	XP_852436.2	XP_003983664.1	XP_007073634.1	XP_014927361.1
5	5	0.777	NP_001350731.1	XP_005630427.1	XP_006930413.1	XP_007082462.1	XP_014932228.1
5	5	0.77	NP_872325.2	XP_022265202.1	XP_023106681.1	XP_007073632.1	XP_026926109.1
5	5	0.769	NP_001026854.1	XP_532939.2	XP_003984355.1	XP_007082461.1	XP_014932227.1
5	5	0.711	NP_079503.1	XP_542958.4	XP_023107097.1	XP_007073630.1	XP_014927366.2
5	5	0.813	NP_005902.1	NP_001273996.1	XP_003984255.1	XP_007082354.1	XP_026927862.1
5	5	0.742	NP_001138922.1	XP_532942.3	XP_003984352.1	XP_007082457.1	XP_014932205.1
5	5	0.779	NP_001007.2	XP_849673.1	XP_003986621.1	XP_007078663.1	XP_014929827.1
5	5	0.794	NP_056167.1	NP_001070825.1	XP_003983677.1	XP_007073617.1	XP_014927389.2
5	5	0.7809999999999999	NP_054733.2	XP_013975908.1	XP_003984338.1	XP_007082441.1	XP_014928934.1
5	5	0.652	NP_963844.2	XP_005625671.1	XP_003989085.2	XP_007082303.1	XP_014919159.1
5	5	0.7909999999999999	NP_001009612.1	XP_022265199.1	XP_023107943.1	XP_007073582.1	XP_026925074.1
5	5	0.7709999999999999	NP_006521.1	XP_531673.3	XP_003989082.4	XP_007082300.1	XP_014919089.1
5	5	0.441	NP_061126.2	XP_005625663.1	XP_003989079.1	XP_007082290.1	XP_014917941.1
5	5	0.741	NP_060872.1	XP_851168.1	XP_006933945.1	XP_007082285.1	XP_014917952.1
5	5	0.575	NP_000610.2	NP_001003174.1	NP_001009873.1	XP_007082284.1	XP_014917950.1
5	5	0.767	NP_057140.2	XP_531662.1	XP_003989054.2	XP_007082282.1	XP_014935010.1
5	5	0.768	NP_115714.1	XP_003431499.1	XP_003989053.1	XP_007082280.1	XP_014935012.1
5	5	0.804	NP_009122.2	XP_538269.2	XP_003989051.1	XP_007082278.1	XP_014935015.2
5	5	0.67	NP_001032820.1	NP_001271397.1	XP_003983714.1	XP_007073595.1	XP_014939668.1
5	5	0.598	NP_620713.1	NP_001107188.1	XP_003983715.2	XP_007073594.1	XP_014939670.1
5	5	0.738	NP_060220.3	XP_540198.1	XP_003984273.1	XP_007082335.1	XP_026927871.1
5	5	0.7709999999999999	NP_001182375.1	XP_003432237.1	XP_003984356.1	XP_007082463.1	XP_014932229.1
5	5	0.626	NP_065386.1	XP_538274.1	XP_003989069.2	XP_007082324.1	XP_014917947.1
5	5	0.848	NP_037513.2	XP_022280592.1	XP_011282430.3	XP_007082316.2	XP_026927045.1
5	5	0.764	NP_060749.2	XP_022280591.1	XP_023113011.1	XP_007082313.1	XP_014919108.1
5	5	0.7090000000000001	NP_116124.2	XP_538279.3	XP_023112997.1	XP_007082304.1	XP_026927064.1
5	5	0.763	NP_000334.1	NP_001007142.1	NP_001182334.1	XP_007082645.1	XP_026906603.1
5	5	0.772	NP_004138.1	XP_534738.2	XP_003994869.1	XP_007082633.1	XP_014936960.1
5	5	0.784	NP_536724.1	XP_542970.2	XP_003983642.2	XP_007073659.1	XP_026925707.1
5	5	0.725	NP_536355.1	NP_001108486.1	XP_006938659.2	XP_007082626.2	XP_026906670.1
5	5	0.8420000000000001	NP_003396.1	XP_003433473.2	XP_023097319.1	XP_007082675.1	XP_026906479.1
5	5	0.72	NP_443085.2	XP_532750.3	XP_003983158.1	XP_007082681.1	XP_014922547.2
5	5	0.779	NP_005868.1	XP_534733.2	XP_003994835.1	XP_007082667.1	XP_014936973.2
5	5	0.665	NP_056185.1	XP_005636462.1	XP_019669927.1	XP_007082658.1	XP_026906629.1
5	5	0.755	NP_055042.1	XP_003433455.1	XP_003994876.2	XP_007082646.1	XP_014936947.1
5	5	0.8290000000000001	NP_115688.1	XP_532925.1	XP_003984390.2	XP_007082553.1	XP_026889308.1
5	5	0.7390000000000001	NP_001138679.1	XP_013967456.1	XP_011280901.1	XP_007078649.1	XP_014937369.1
5	5	0.782	NP_009169.3	XP_852479.2	XP_011279151.1	XP_007073640.1	XP_026925675.1
5	5	0.8240000000000001	NP_002362.1	NP_001003253.1	XP_003984317.1	XP_007082533.1	XP_026889496.1
5	5	0.8640000000000001	NP_714923.1	XP_540180.2	XP_011279475.1	XP_007082526.1	XP_026889537.1
5	5	0.8029999999999999	NP_072090.1	XP_533415.2	XP_003986629.1	XP_007078650.1	XP_014937371.2
